mdl,idx,plot_label,group_vars,gr_var,direct_var,model,model_data,test_data,in_AIC,in_AICc,in_BIC,in_R2,in_RMSE,in_nRMSEq,in_nRMSEd,out_R2,out_RMSE,in_spear,out_spear,in_cover,out_cover,in_AUC,out_AUC,gr_rej
4,66,dmskv_66_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) * var_era,model_dat_daily %>% filter(coll_date <= '2023-01-08'),model_dat_daily %>% filter(coll_date > '2023-01-08' & coll_date <= '2023-01-22'),-3318.5411855745383,-3318.1727645219066,-3254.714392913157,0.18930096435316657,0.04559891938056247,0.92341837959757,0.4147073650590089,-0.5891111320299309,0.02866907345711443,0.5175191189850131,-0.411,0.22355289421157684,1,0.7830848367971439,NA,FALSE
4,67,dmskv_67_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) * var_era,model_dat_daily %>% filter(coll_date <= '2023-01-22'),model_dat_daily %>% filter(coll_date > '2023-01-22' & coll_date <= '2023-02-05'),-3373.7832662959077,-3373.419992842814,-3309.7760941301085,0.19246117014073016,0.04540830689693476,0.9267423148447719,0.4101050926886556,-3.320135793729377,0.030462974833059216,0.5249389286367171,-0.24,0.22244094488188976,1,0.7880835142679901,0.5454545454545454,FALSE
4,68,dmskv_68_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) * var_era,model_dat_daily %>% filter(coll_date <= '2023-02-05'),model_dat_daily %>% filter(coll_date > '2023-02-05' & coll_date <= '2023-02-19'),-3429.4280069206056,-3429.06973920407,-3365.242923864698,0.1902722691494263,0.04521480192327602,0.9442479634704052,0.4110190583455491,-6.436903053848729,0.027948009767057923,0.5246239923878734,0.143,0.2174757281553398,1,0.7880940789299881,0.7575757575757576,FALSE
5,1,dmsdw_1_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2020-07-12'),model_dat_daily %>% filter(coll_date > '2020-07-12' & coll_date <= '2020-07-26'),-324.2776097786771,-323.85655714709816,-313.85692903472483,0.17114700821078688,0.04594424962922799,0.7404631758659848,0.3442068812039023,-2.489987946715483,0.03661937592477323,0.42088713092721786,-0.242,0.17,1,0.7175824175824176,0.75,FALSE
5,2,dmsdw_2_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2020-07-26'),model_dat_daily %>% filter(coll_date > '2020-07-26' & coll_date <= '2020-08-09'),-370.92129331038194,-370.547461534681,-360.04729782520155,0.16482871477197736,0.04457636693401898,0.7190389855426694,0.350545226926988,-0.6727818126761114,0.027108801499379193,0.4204566816272692,-0.574,0.21428571428571427,1,0.715706100438153,0.6888888888888889,FALSE
5,3,dmsdw_3_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2020-08-09'),model_dat_daily %>% filter(coll_date > '2020-08-09' & coll_date <= '2020-08-23'),-427.86241824178086,-427.53183972938416,-416.51729061397504,0.17739716469492373,0.04291425156062516,0.7054767446452334,0.3660276116273913,-0.17298048984307934,0.02069990217023067,0.4679163557475213,-0.433,0.23015873015873015,1,0.7158264033264033,0.5208333333333334,FALSE
5,4,dmsdw_4_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2020-08-23'),model_dat_daily %>% filter(coll_date > '2020-08-23' & coll_date <= '2020-09-06'),-487.47677859579727,-487.18048229950097,-475.71020890536005,0.1777348230215703,0.041233738720459844,0.739057067779767,0.361323707493257,-0.510593059127614,0.020957108528988532,0.4485608948008178,-0.099,0.22857142857142856,1,0.7030067283431455,0.625,FALSE
5,5,dmsdw_5_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2020-09-06'),model_dat_daily %>% filter(coll_date > '2020-09-06' & coll_date <= '2020-09-20'),-548.0217926372195,-547.7533362613806,-535.8739822275651,0.1862524706747698,0.0397874360479634,0.749910736158302,0.3586601699734026,-0.02393392221752233,0.057990014258561866,0.4585450645161546,0.275,0.22727272727272727,0.8571428571428571,0.7242647058823529,0.5510204081632653,FALSE
5,6,dmsdw_6_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2020-09-20'),model_dat_daily %>% filter(coll_date > '2020-09-20' & coll_date <= '2020-10-04'),-583.9899199326991,-583.7445211596929,-571.494064015086,0.16378282594222204,0.04155184746922922,0.7918516037112235,0.3756723965863052,-0.4011050471158297,0.04438725660232101,0.4137696271951776,-0.015,0.23809523809523808,0.9285714285714286,0.7,1,FALSE
5,7,dmsdw_7_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2020-10-04'),model_dat_daily %>% filter(coll_date > '2020-10-04' & coll_date <= '2020-10-18'),-632.2788887452327,-632.0529000446678,-619.4628619969255,0.19016579408637857,0.04167114028305825,0.7913859461778068,0.3859520970710548,-0.2056650615456852,0.025296717292093585,0.4706718993407402,-0.095,0.23626373626373626,1,0.7338612185686654,0.5151515151515151,FALSE
5,8,dmsdw_8_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2020-10-18'),model_dat_daily %>% filter(coll_date > '2020-10-18' & coll_date <= '2020-11-01'),-690.7247419474498,-690.5153178636803,-677.612283310528,0.19027390989480475,0.04070519271237515,0.756888956659411,0.39325357834858266,-0.22211764556505242,0.03154846806116394,0.4643359753112588,-0.231,0.22448979591836735,1,0.7372175361866083,0.8461538461538461,FALSE
5,9,dmsdw_9_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2020-11-01'),model_dat_daily %>% filter(coll_date > '2020-11-01' & coll_date <= '2020-11-15'),-746.652168324734,-746.4570463735145,-733.2637382018642,0.21522946520537878,0.04012605479432955,0.7435676322010173,0.3896544665635763,-1.2037040828335677,0.04354735465147293,0.49712041767594484,-0.196,0.20952380952380953,0.8571428571428571,0.7549653790087464,NA,FALSE
5,10,dmsdw_10_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2020-11-15'),model_dat_daily %>% filter(coll_date > '2020-11-15' & coll_date <= '2020-11-29'),-795.408487777265,-795.2258393754385,-781.761903569845,0.23997773194184335,0.04026546800965952,0.744797987795538,0.37647900546254526,-0.11789573528480424,0.04760745458600007,0.5239356647705082,-0.341,0.20535714285714285,0.9285714285714286,0.7753887269193391,0.5416666666666667,FALSE
5,11,dmsdw_11_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2020-11-29'),model_dat_daily %>% filter(coll_date > '2020-11-29' & coll_date <= '2020-12-13'),-840.3616422985156,-840.189968478773,-826.4725596038297,0.22086819402910196,0.04071287526533551,0.8567825538091781,0.38234019140699266,-0.13678378518925327,0.06645607767354383,0.5049561003211112,-0.64,0.22268907563025211,0.7857142857142857,0.7808333333333334,0.8,FALSE
5,12,dmsdw_12_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2020-12-13'),model_dat_daily %>% filter(coll_date > '2020-12-13' & coll_date <= '2020-12-27'),-867.2512174192781,-867.0073149802537,-849.6040719817211,0.2090155610554062,0.04244626544216184,0.8865122663715209,0.38522796889663485,-1.017597947757022,0.09021771782072047,0.47219016510458384,0.349,0.2261904761904762,0.7142857142857143,0.7724327826368643,0.6666666666666666,FALSE
5,13,dmsdw_13_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2020-12-27'),model_dat_daily %>% filter(coll_date > '2020-12-27' & coll_date <= '2021-01-10'),-885.4379870501265,-885.2072178193572,-867.520505506218,0.16991227179142265,0.0449550290114601,0.9815708600478563,0.4108247415418571,-0.148732436710868,0.14132670986338083,0.46738340719669036,-0.152,0.2631578947368421,0.7857142857142857,0.7637605347282767,0.8181818181818181,FALSE
5,14,dmsdw_14_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2021-01-10'),model_dat_daily %>% filter(coll_date > '2021-01-10' & coll_date <= '2021-01-24'),-833.9068268396726,-833.6878487374828,-815.7328788238264,0.11974872078606769,0.05361561065720005,1.1412628846368729,0.48708950718152805,-4.65623198583096,0.052222399949265155,0.42722669387056705,-0.679,0.275,1,0.7613876558867048,NA,FALSE
5,15,dmsdw_15_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2021-01-24'),model_dat_daily %>% filter(coll_date > '2021-01-24' & coll_date <= '2021-02-07'),-879.5729542607403,-879.3646209274069,-861.15505542404685,0.11349157478657779,0.05330006612896951,1.0580518745742347,0.4769126419537987,-1.3199494195240735,0.04516313395487889,0.45723009664427156,-0.354,0.25510204081632654,1,0.7537415286144579,0.5416666666666666,FALSE
5,16,dmsdw_16_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2021-02-07'),model_dat_daily %>% filter(coll_date > '2021-02-07' & coll_date <= '2021-02-21'),-927.0415054916941,-926.8428299950053,-908.3910065768265,0.11852215536932975,0.052859923958432135,1.0185120736701219,0.4551362365364382,-0.3413814522347711,0.03189429246973115,0.47861230296870605,0.134,0.2727272727272727,1,0.7623086734693878,0.6923076923076923,FALSE
5,17,dmsdw_17_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2021-02-21'),model_dat_daily %>% filter(coll_date > '2021-02-21' & coll_date <= '2021-03-07'),-978.8994972430481,-978.7096238253266,-960.0267395153261,0.12713959229150462,0.05210487530248355,0.9659483264270907,0.4385899456657902,-0.20385084977243784,0.019334354247999605,0.501840929395994,-0.015,0.2639751552795031,1,0.7751285918706733,0.6923076923076923,FALSE
5,18,dmsdw_18_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2021-03-07'),model_dat_daily %>% filter(coll_date > '2021-03-07' & coll_date <= '2021-03-21'),-1034.2214331395319,-1034.0396149577136,-1015.1358773397159,0.12729879436678604,0.05115784246943828,0.9671324178027071,0.4436298968813531,-7.1792605017718625,0.031011712381846527,0.5041207382198536,0.732,0.27976190476190477,1,0.7859851169383416,1,FALSE
5,19,dmsdw_19_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2021-03-21'),model_dat_daily %>% filter(coll_date > '2021-03-21' & coll_date <= '2021-04-04'),-1087.3524108385184,-1087.1779922338671,-1068.0627450661011,0.12000691181843626,0.05045947024174301,1.0119402163002629,0.4468491123759203,-0.47427135582773206,0.023955055357573606,0.4687703376657617,-0.499,0.25142857142857145,1,0.7613651229722659,0.825,FALSE
5,20,dmsdw_20_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2021-04-04'),model_dat_daily %>% filter(coll_date > '2021-04-04' & coll_date <= '2021-04-18'),-1142.370310561082,-1142.202712795719,-1122.8845412228984,0.1182240928307362,0.04969431275206207,1.010198815699628,0.4549523634820619,-0.28015896734867685,0.01868214501597632,0.4515692457753066,0.64,0.24725274725274726,1,0.7491672722868217,0.6363636363636364,FALSE
5,21,dmsdw_21_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2021-04-18'),model_dat_daily %>% filter(coll_date > '2021-04-18' & coll_date <= '2021-05-02'),-1198.969996436199,-1198.8087061136182,-1179.2955254581009,0.12028910699017292,0.048893774807402604,1.0104381799444897,0.4568827281803849,-1.6667508021713906,0.024364468030892157,0.4598683469800539,-0.763,0.25132275132275134,1,0.7527672691607118,NA,FALSE
5,22,dmsdw_22_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2021-05-02'),model_dat_daily %>% filter(coll_date > '2021-05-02' & coll_date <= '2021-05-16'),-1254.5995764979361,-1254.4441360834285,-1234.743267298984,0.12808754190618243,0.04822160137054969,0.9699818247960009,0.4558575496664776,-1.8848355982053895,0.0299074058749203,0.48308804490303353,-0.068,0.2423469387755102,1,0.7665625406742158,NA,FALSE
5,23,dmsdw_23_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2021-05-16'),model_dat_daily %>% filter(coll_date > '2021-05-16' & coll_date <= '2021-05-30'),-1309.1418805402568,-1308.991880540257,-1289.1101147422482,0.148781077701857,0.04766787922690285,0.9250203593470427,0.43482967455691324,-0.5931679685610804,0.030525621723528008,0.5082939503477856,0.28,0.21182266009852216,1,0.777117511240734,NA,FALSE
5,24,dmsdw_24_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2021-05-30'),model_dat_daily %>% filter(coll_date > '2021-05-30' & coll_date <= '2021-06-13'),-1363.6188428324301,-1363.4739152961981,-1343.4175692760434,0.18920418089245938,0.0471604783428552,0.8707027551488713,0.4271199302525367,0.09953613355073776,0.0497034356795827,0.5404218193412159,0.305,0.21428571428571427,0.9285714285714286,0.7894131054131054,0.9166666666666666,FALSE
5,25,dmsdw_25_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2021-06-13'),model_dat_daily %>% filter(coll_date > '2021-06-13' & coll_date <= '2021-06-27'),-1406.1754557848012,-1405.9787344733259,-1381.737188580199,0.2033769450070062,0.04722739160036813,0.8530897243893902,0.42406394578510653,-4.797277606254014,0.08858907889961833,0.5464998312947752,0.046,0.22119815668202766,0.6428571428571429,0.7932596543082954,0.5909090909090909,FALSE
5,26,dmsdw_26_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2021-06-27'),model_dat_daily %>% filter(coll_date > '2021-06-27' & coll_date <= '2021-07-11'),-1441.3176896092164,-1441.1272134187402,-1416.6889302147267,0.17343810271501126,0.047789712456899204,0.8593137006087669,0.4245400939001481,-1.2601774353223898,0.08990509612657287,0.517461332604127,-0.082,0.21205357142857142,0.5,0.7912701612903226,0.4,FALSE
5,27,dmsdw_27_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2021-07-11'),model_dat_daily %>% filter(coll_date > '2021-07-11' & coll_date <= '2021-07-25'),-1452.7487063876974,-1452.5616239823523,-1428.0137495306112,0.16016948765417272,0.04855672188065223,0.8708324607426159,0.42376517512520706,-4.410903616178703,0.08105676526590415,0.4958767905938414,-0.337,0.21052631578947367,0.7857142857142857,0.7813137693129919,NA,FALSE
5,28,dmsdw_28_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2021-07-25'),model_dat_daily %>% filter(coll_date > '2021-07-25' & coll_date <= '2021-08-08'),-1482.401146783818,-1482.2197212978567,-1457.4847506155934,0.20106769320995566,0.049354467654030655,0.8498417036162956,0.40929446794777136,-0.40286057450986923,0.027040082003469527,0.5081705618029235,-0.191,0.21063829787234042,1,0.7877803853080827,NA,FALSE
5,29,dmsdw_29_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2021-08-08'),model_dat_daily %>% filter(coll_date > '2021-08-08' & coll_date <= '2021-08-22'),-1537.151165803668,-1536.9750651747372,-1512.058656363368,0.21865957141568604,0.04883532730730486,0.8183141025859076,0.39785908506329953,-11.691598226529086,0.04103235405058994,0.5393443560373257,0.345,0.2128099173553719,1,0.7989415727647351,0.6923076923076923,FALSE
5,30,dmsdw_30_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2021-08-22'),model_dat_daily %>% filter(coll_date > '2021-08-22' & coll_date <= '2021-09-05'),-1588.4273359769447,-1588.2562565472094,-1563.1637355147968,0.21008406201246355,0.04851931619812972,0.8341066744112716,0.4007125642423923,-9.646314602015728,0.03530481194432944,0.5538115832209259,0.367,0.20481927710843373,1,0.8067089301845399,0.875,FALSE
5,31,dmsdw_31_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2021-09-05'),model_dat_daily %>% filter(coll_date > '2021-09-05' & coll_date <= '2021-09-19'),-1641.3244390218363,-1641.158102388173,-1615.8944912715992,0.2026068139363365,0.048146194376859026,0.8564760238093346,0.3995878025953716,-0.579069244713506,0.06439384743956954,0.5570420318471629,-0.327,0.205078125,0.9285714285714286,0.8102377464444851,0.7916666666666666,FALSE
5,32,dmsdw_32_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2021-09-19'),model_dat_daily %>% filter(coll_date > '2021-09-19' & coll_date <= '2021-10-03'),-1677.04240243648,-1676.8805527254974,-1651.4505951600538,0.18609303947751799,0.04858248773473713,0.8631716690207938,0.4024951991773205,-28.36339120328818,0.05007424409189842,0.5339877346625097,-0.073,0.20912547528517111,1,0.793220853573907,1,FALSE
5,33,dmsdw_33_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2021-10-03'),model_dat_daily %>% filter(coll_date > '2021-10-03' & coll_date <= '2021-10-17'),-1723.103049956251,-1722.9454514571892,-1697.3536351189011,0.16836035128634963,0.0485327994975262,0.8745237933706957,0.40428132300518227,-3.7719597488251493,0.03798207020127196,0.4987645572569353,0.174,0.21851851851851853,1,0.774991423670669,0.6938775510204082,FALSE
5,34,dmsdw_34_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2021-10-17'),model_dat_daily %>% filter(coll_date > '2021-10-17' & coll_date <= '2021-10-31'),-1774.3527448611362,-1774.1991799616846,-1748.4497567406524,0.15900432136926135,0.048259129705916906,0.8920533469254429,0.4042294845319362,-1.9960508345979053,0.03574888172781384,0.48374861810953323,0.556,0.21660649819494585,1,0.7696013245723822,0.8181818181818182,FALSE
5,35,dmsdw_35_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2021-10-31'),model_dat_daily %>% filter(coll_date > '2021-10-31' & coll_date <= '2021-11-14'),-1826.3760104491619,-1826.2262778288411,-1800.3232819368352,0.1519571856366312,0.04796770654537102,0.8943187556142551,0.4053688854291841,-0.8982057546043842,0.021412077451943606,0.4727464599938123,-0.059,0.2112676056338028,1,0.7642879304995346,NA,FALSE
5,36,dmsdw_36_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2021-11-14'),model_dat_daily %>% filter(coll_date > '2021-11-14' & coll_date <= '2021-11-28'),-1883.1467487407313,-1883.0006617842096,-1856.9479260543428,0.15916752047105853,0.047497819281517466,0.8900479884188086,0.4045070981579637,-0.016421250805051635,0.05080123847744208,0.4785157005261229,0.02,0.20962199312714777,0.9285714285714286,0.7681483755919554,0.7272727272727272,FALSE
5,37,dmsdw_37_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2021-11-28'),model_dat_daily %>% filter(coll_date > '2021-11-28' & coll_date <= '2021-12-12'),-1926.7807988117022,-1926.6381842106837,-1900.4393548093103,0.15765150504420555,0.04757573141704046,0.8914643427557228,0.4055315878739221,-0.11892850480479122,0.06251506809810842,0.48232034473051977,-0.688,0.20302013422818793,0.8571428571428571,0.7695439189189189,0.7272727272727273,FALSE
5,38,dmsdw_38_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2021-12-12'),model_dat_daily %>% filter(coll_date > '2021-12-12' & coll_date <= '2021-12-26'),-1963.287841716828,-1963.1017952052002,-1932.3936290166566,0.16432096826597165,0.04785085598512594,0.9141150408173013,0.40518488592009605,-0.68258894666067,0.05637216357090673,0.48746348316839033,-0.147,0.21311475409836064,0.8571428571428571,0.7705373753884869,0.9583333333333333,FALSE
5,39,dmsdw_39_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2021-12-26'),model_dat_daily %>% filter(coll_date > '2021-12-26' & coll_date <= '2022-01-09'),-2008.1295205456954,-2007.9477023638772,-1977.0764679671095,0.16488637229429248,0.04787151521442047,0.901338575771565,0.4063309421088478,-1.1798807343597333,0.09123799775725258,0.480786979197467,0.437,0.20993589743589744,0.7142857142857143,0.7730218158254734,1,FALSE
5,40,dmsdw_40_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-01-09'),model_dat_daily %>% filter(coll_date > '2022-01-09' & coll_date <= '2022-01-23'),-2027.9364350470557,-2027.758657269278,-1996.7280670636421,0.17906171439830043,0.04884016765359894,0.8914202123852147,0.40743942024539265,-3.927045678242365,0.10569050994368709,0.49939630438346205,-0.156,0.20689655172413793,0.5714285714285714,0.7784856906338694,0.6923076923076923,FALSE
5,41,dmsdw_41_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-01-23'),model_dat_daily %>% filter(coll_date > '2022-01-23' & coll_date <= '2022-02-06'),-2036.9315294380058,-2036.7576163945275,-2005.5712175045192,0.15541801345338935,0.05020007361550629,0.9073472114696712,0.4128531884905689,-2.15567948466851,0.09172601755656692,0.4746339476116822,0.055,0.2085889570552147,0.5714285714285714,0.770707927087749,0.6153846153846154,FALSE
5,42,dmsdw_42_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-02-06'),model_dat_daily %>% filter(coll_date > '2022-02-06' & coll_date <= '2022-02-20'),-2056.3543447845086,-2056.1841320185513,-2024.845317090726,0.16261754228293468,0.051136404843606945,0.8797769934188077,0.41676106621570574,-0.6281533500824596,0.04274979154271803,0.49416878202737885,-0.569,0.21171171171171171,1,0.7755042213883677,NA,FALSE
5,43,dmsdw_43_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-02-20'),model_dat_daily %>% filter(coll_date > '2022-02-20' & coll_date <= '2022-03-06'),-2104.744084162917,-2104.5774174962503,-2073.089434575726,0.1764582359658241,0.050953664671012394,0.8620632937570025,0.4128372448899908,0.021510437992996345,0.04383769708766984,0.5086528200421465,0.42,0.2073529411764706,1,0.7838809301359909,0.5151515151515151,FALSE
5,44,dmsdw_44_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-03-06'),model_dat_daily %>% filter(coll_date > '2022-03-06' & coll_date <= '2022-03-20'),-2152.0525080586312,-2151.889242752509,-2120.255204335084,0.18435607023057166,0.050818485885558005,0.8560813692517161,0.4105963677983006,-0.48029453880505857,0.036430290685688364,0.5170708528965395,0.903,0.21181556195965417,1,0.7830285861447335,0.9583333333333334,FALSE
5,45,dmsdw_45_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-03-20'),model_dat_daily %>% filter(coll_date > '2022-03-20' & coll_date <= '2022-04-03'),-2203.23114674515,-2203.07114674515,-2171.294038089294,0.1814927161594464,0.050550636680374274,0.8576111387075612,0.41086574704434337,-7.698928146041094,0.052225305307643057,0.5132306184723304,-0.09,0.2076271186440678,1,0.7815825396952111,NA,FALSE
5,46,dmsdw_46_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-04-03'),model_dat_daily %>% filter(coll_date > '2022-04-03' & coll_date <= '2022-04-17'),-2247.733960020932,-2247.577097275834,-2215.6597840486825,0.17581749154042625,0.05052756300831151,0.8446895528197705,0.4096327788941602,-2.7102424404829875,0.043175424219896244,0.5030953459333349,0.327,0.19529085872576177,1,0.7802311216150889,0.7692307692307693,FALSE
5,47,dmsdw_47_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-04-17'),model_dat_daily %>% filter(coll_date > '2022-04-17' & coll_date <= '2022-05-01'),-2296.2059932853945,-2296.0521471315483,-2263.997382454292,0.17468428238691536,0.050369373736981304,0.8451037559116064,0.40897028164610516,-0.5827655852450051,0.03519126901459619,0.5014873056713296,0.024,0.1875,1,0.7822812952403463,0.6923076923076923,FALSE
5,48,dmsdw_48_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-05-01'),model_dat_daily %>% filter(coll_date > '2022-05-01' & coll_date <= '2022-05-15'),-2347.5851735773363,-2347.43423018111,-2315.2446611316236,0.17341529161968072,0.05012032578263118,0.8425659096162957,0.4079220787058494,-2.8989818167771206,0.026662686612699937,0.498118063860137,-0.648,0.18933333333333333,1,0.7834974124614716,NA,FALSE
5,49,dmsdw_49_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-05-15'),model_dat_daily %>% filter(coll_date > '2022-05-15' & coll_date <= '2022-05-29'),-2402.029218296552,-2401.8810701484035,-2369.5592437723863,0.17413105583495792,0.04978161760027408,0.8398511436503516,0.4117477574452175,-10.482482160541906,0.04190684756289458,0.498240955964953,0.253,0.18848167539267016,1,0.7890707116506255,NA,FALSE
5,50,dmsdw_50_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-05-29'),model_dat_daily %>% filter(coll_date > '2022-05-29' & coll_date <= '2022-06-12'),-2451.1368481204963,-2450.991393575042,-2418.5397624512475,0.17108134125555396,0.04962717494983531,0.8304100006849287,0.4128886994654636,-0.23002258170600798,0.0694848540286055,0.49194884810391976,-0.2,0.17994858611825193,0.8571428571428571,0.775703314657653,0.5833333333333334,FALSE
5,51,dmsdw_51_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-06-12'),model_dat_daily %>% filter(coll_date > '2022-06-12' & coll_date <= '2022-06-26'),-2482.59689440434,-2482.454037261483,-2449.8749646616393,0.16761060125182559,0.05003297773634518,0.8339599759179455,0.4166512370096774,0.050475584748074676,0.022477701077564975,0.48999658949719826,0.719,0.17803030303030304,1,0.7729656113850492,0.9387755102040816,FALSE
5,52,dmsdw_52_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-06-26'),model_dat_daily %>% filter(coll_date > '2022-06-26' & coll_date <= '2022-07-10'),-2537.9912493599372,-2537.8508984827445,-2505.1466631623907,0.1678580660843526,0.04968462968230214,0.8275063535858437,0.4150154629994778,-0.01621691951162485,0.04161328935082626,0.4911687081691814,-0.178,0.17245657568238212,0.9285714285714286,0.7712829514658783,0.475,FALSE
5,53,dmsdw_53_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-07-10'),model_dat_daily %>% filter(coll_date > '2022-07-10' & coll_date <= '2022-07-24'),-2586.530764340737,-2586.392833306254,-2553.5656339589286,0.16611299795014522,0.049557185000822915,0.8368872943180655,0.4146671758417593,-0.05017005153277321,0.03798874929663647,0.4888265641244179,0.147,0.17560975609756097,0.9285714285714286,0.7693839285714286,0.7555555555555555,FALSE
